"SPX 03/11 C1000 Index";"C";"1000";"2011-03-20";"1276.56";"0.30281";"273.36";"0.023";"0.202600958247775"
"SPX 03/11 C1050 Index";"C";"1050";"2011-03-20";"1276.56";"0.30281";"224.5";"0.023";"0.202600958247775"
"SPX 03/11 C1100 Index";"C";"1100";"2011-03-20";"1276.56";"0.30281";"176.23";"0.023";"0.202600958247775"
"SPX 03/11 C1150 Index";"C";"1150";"2011-03-20";"1276.56";"0.30281";"130.56";"0.023";"0.202600958247775"
"SPX 03/11 C1200 Index";"C";"1200";"2011-03-20";"1276.56";"0.30281";"87.79";"0.023";"0.202600958247775"
"SPX 03/11 C1250 Index";"C";"1250";"2011-03-20";"1276.56";"0.30281";"49.82";"0.023";"0.202600958247775"
"SPX 03/11 C1300 Index";"C";"1300";"2011-03-20";"1276.56";"0.30281";"22.5";"0.023";"0.202600958247775"
"SPX 03/11 C1350 Index";"C";"1350";"2011-03-20";"1276.56";"0.30281";"7";"0.023";"0.202600958247775"
"SPX 03/11 C1400 Index";"C";"1400";"2011-03-20";"1276.56";"0.30281";"1.75";"0.023";"0.202600958247775"
"SPX 03/11 C1500 Index";"C";"1500";"2011-03-20";"1276.56";"0.30281";"0.05";"0.023";"0.202600958247775"
"SPX 06/11 C1000 Index";"C";"1000";"2011-06-20";"1276.56";"0.30281";"275.51";"0.023";"0.454483230663929"
"SPX 06/11 C1050 Index";"C";"1050";"2011-06-20";"1276.56";"0.30281";"230.58";"0.023";"0.454483230663929"
"SPX 06/11 C1100 Index";"C";"1100";"2011-06-20";"1276.56";"0.30281";"185.85";"0.023";"0.454483230663929"
"SPX 06/11 C1150 Index";"C";"1150";"2011-06-20";"1276.56";"0.30281";"143.72";"0.023";"0.454483230663929"
"SPX 06/11 C1200 Index";"C";"1200";"2011-06-20";"1276.56";"0.30281";"105.83";"0.023";"0.454483230663929"
"SPX 06/11 C1250 Index";"C";"1250";"2011-06-20";"1276.56";"0.30281";"72.05";"0.023";"0.454483230663929"
"SPX 06/11 C1300 Index";"C";"1300";"2011-06-20";"1276.56";"0.30281";"47";"0.023";"0.454483230663929"
"SPX 06/11 C1400 Index";"C";"1400";"2011-06-20";"1276.56";"0.30281";"12.71";"0.023";"0.454483230663929"
"SPX 06/11 C1450 Index";"C";"1450";"2011-06-20";"1276.56";"0.30281";"5.6";"0.023";"0.454483230663929"
"SPX 06/11 C1500 Index";"C";"1500";"2011-06-20";"1276.56";"0.30281";"2";"0.023";"0.454483230663929"
"SPX 09/11 C1100 Index";"C";"1100";"2011-09-20";"1276.56";"0.30281";"195.1";"0.023";"0.706365503080082"
"SPX 09/11 C1200 Index";"C";"1200";"2011-09-20";"1276.56";"0.30281";"120.32";"0.023";"0.706365503080082"
"SPX 09/11 C1300 Index";"C";"1300";"2011-09-20";"1276.56";"0.30281";"64.6";"0.023";"0.706365503080082"
"SPX 09/11 C1450 Index";"C";"1450";"2011-09-20";"1276.56";"0.30281";"13.5";"0.023";"0.706365503080082"
"SPX 09/11 C1500 Index";"C";"1500";"2011-09-20";"1276.56";"0.30281";"7.13";"0.023";"0.706365503080082"
"SPX 12/11 C1000 Index";"C";"1000";"2011-12-20";"1276.56";"0.30281";"284.39";"0.023";"0.955509924709103"
"SPX 12/11 C1050 Index";"C";"1050";"2011-12-20";"1276.56";"0.30281";"243.03";"0.023";"0.955509924709103"
"SPX 12/11 C1100 Index";"C";"1100";"2011-12-20";"1276.56";"0.30281";"205.17";"0.023";"0.955509924709103"
"SPX 12/11 C1150 Index";"C";"1150";"2011-12-20";"1276.56";"0.30281";"165.92";"0.023";"0.955509924709103"
"SPX 12/11 C1200 Index";"C";"1200";"2011-12-20";"1276.56";"0.30281";"130.96";"0.023";"0.955509924709103"
"SPX 12/11 C1300 Index";"C";"1300";"2011-12-20";"1276.56";"0.30281";"78";"0.023";"0.955509924709103"
"SPX 12/11 C1350 Index";"C";"1350";"2011-12-20";"1276.56";"0.30281";"55";"0.023";"0.955509924709103"
"SPX 12/11 C1400 Index";"C";"1400";"2011-12-20";"1276.56";"0.30281";"37";"0.023";"0.955509924709103"
"SPX 12/11 C1450 Index";"C";"1450";"2011-12-20";"1276.56";"0.30281";"23";"0.023";"0.955509924709103"
"SPX 12/11 C1500 Index";"C";"1500";"2011-12-20";"1276.56";"0.30281";"13.5";"0.023";"0.955509924709103"
