"SPX 03/12 C1150 Index";"C";"1150";"2012-03-20";"1343.23";"0.4951";"193.44";"0.023";"0.0930869267624914"
"SPX 03/12 C1200 Index";"C";"1200";"2012-03-20";"1343.23";"0.4951";"145.31";"0.023";"0.0930869267624914"
"SPX 03/12 C1250 Index";"C";"1250";"2012-03-20";"1343.23";"0.4951";"97.99";"0.023";"0.0930869267624914"
"SPX 03/12 C1300 Index";"C";"1300";"2012-03-20";"1343.23";"0.4951";"55.51";"0.023";"0.0930869267624914"
"SPX 03/12 C1350 Index";"C";"1350";"2012-03-20";"1343.23";"0.4951";"22";"0.023";"0.0930869267624914"
"SPX 03/12 C1400 Index";"C";"1400";"2012-03-20";"1343.23";"0.4951";"4.2";"0.023";"0.0930869267624914"
"SPX 03/12 C1450 Index";"C";"1450";"2012-03-20";"1343.23";"0.4951";"0.55";"0.023";"0.0930869267624914"
"SPX 03/12 C1500 Index";"C";"1500";"2012-03-20";"1343.23";"0.4951";"0.2";"0.023";"0.0930869267624914"
"SPX 03/12 C1550 Index";"C";"1550";"2012-03-20";"1343.23";"0.4951";"0.1";"0.023";"0.0930869267624914"
"SPX 06/12 C1150 Index";"C";"1150";"2012-06-20";"1343.23";"0.4951";"202.48";"0.023";"0.344969199178645"
"SPX 06/12 C1200 Index";"C";"1200";"2012-06-20";"1343.23";"0.4951";"161.86";"0.023";"0.344969199178645"
"SPX 06/12 C1250 Index";"C";"1250";"2012-06-20";"1343.23";"0.4951";"117.45";"0.023";"0.344969199178645"
"SPX 06/12 C1300 Index";"C";"1300";"2012-06-20";"1343.23";"0.4951";"84.63";"0.023";"0.344969199178645"
"SPX 06/12 C1350 Index";"C";"1350";"2012-06-20";"1343.23";"0.4951";"56";"0.023";"0.344969199178645"
"SPX 06/12 C1400 Index";"C";"1400";"2012-06-20";"1343.23";"0.4951";"30.6";"0.023";"0.344969199178645"
"SPX 06/12 C1450 Index";"C";"1450";"2012-06-20";"1343.23";"0.4951";"12.5";"0.023";"0.344969199178645"
"SPX 06/12 C1500 Index";"C";"1500";"2012-06-20";"1343.23";"0.4951";"4.9";"0.023";"0.344969199178645"
"SPX 06/12 C1550 Index";"C";"1550";"2012-06-20";"1343.23";"0.4951";"1.5";"0.023";"0.344969199178645"
"SPX 09/12 C1150 Index";"C";"1150";"2012-09-20";"1343.23";"0.4951";"214.15";"0.023";"0.596851471594798"
"SPX 09/12 C1200 Index";"C";"1200";"2012-09-20";"1343.23";"0.4951";"177.8";"0.023";"0.596851471594798"
"SPX 09/12 C1250 Index";"C";"1250";"2012-09-20";"1343.23";"0.4951";"140.95";"0.023";"0.596851471594798"
"SPX 09/12 C1300 Index";"C";"1300";"2012-09-20";"1343.23";"0.4951";"107.09";"0.023";"0.596851471594798"
"SPX 09/12 C1350 Index";"C";"1350";"2012-09-20";"1343.23";"0.4951";"77.3";"0.023";"0.596851471594798"
"SPX 09/12 C1400 Index";"C";"1400";"2012-09-20";"1343.23";"0.4951";"48.8";"0.023";"0.596851471594798"
"SPX 09/12 C1450 Index";"C";"1450";"2012-09-20";"1343.23";"0.4951";"31";"0.023";"0.596851471594798"
"SPX 09/12 C1500 Index";"C";"1500";"2012-09-20";"1343.23";"0.4951";"17.3";"0.023";"0.596851471594798"
"SPX 12/12 C1150 Index";"C";"1150";"2012-12-20";"1343.23";"0.4951";"229.44";"0.023";"0.845995893223819"
"SPX 12/12 C1200 Index";"C";"1200";"2012-12-20";"1343.23";"0.4951";"190.34";"0.023";"0.845995893223819"
"SPX 12/12 C1250 Index";"C";"1250";"2012-12-20";"1343.23";"0.4951";"156.35";"0.023";"0.845995893223819"
"SPX 12/12 C1300 Index";"C";"1300";"2012-12-20";"1343.23";"0.4951";"122.26";"0.023";"0.845995893223819"
"SPX 12/12 C1350 Index";"C";"1350";"2012-12-20";"1343.23";"0.4951";"93";"0.023";"0.845995893223819"
"SPX 12/12 C1400 Index";"C";"1400";"2012-12-20";"1343.23";"0.4951";"70";"0.023";"0.845995893223819"
"SPX 12/12 C1450 Index";"C";"1450";"2012-12-20";"1343.23";"0.4951";"48";"0.023";"0.845995893223819"
"SPX 12/12 C1500 Index";"C";"1500";"2012-12-20";"1343.23";"0.4951";"27";"0.023";"0.845995893223819"
"SPX 12/12 C1550 Index";"C";"1550";"2012-12-20";"1343.23";"0.4951";"17.5";"0.023";"0.845995893223819"
