"SPX 06/10 C900 Index";"C";"900";"2010-06-20";"1115.05";"0.4775";"217.78";"0.028";"0.0876112251882272"
"SPX 06/10 C950 Index";"C";"950";"2010-06-20";"1115.05";"0.4775";"170.9";"0.028";"0.0876112251882272"
"SPX 06/10 C1000 Index";"C";"1000";"2010-06-20";"1115.05";"0.4775";"124.42";"0.028";"0.0876112251882272"
"SPX 06/10 C1050 Index";"C";"1050";"2010-06-20";"1115.05";"0.4775";"83.44";"0.028";"0.0876112251882272"
"SPX 06/10 C1100 Index";"C";"1100";"2010-06-20";"1115.05";"0.4775";"45.46";"0.028";"0.0876112251882272"
"SPX 06/10 C1150 Index";"C";"1150";"2010-06-20";"1115.05";"0.4775";"17.4";"0.028";"0.0876112251882272"
"SPX 06/10 C1200 Index";"C";"1200";"2010-06-20";"1115.05";"0.4775";"4.1";"0.028";"0.0876112251882272"
"SPX 06/10 C1250 Index";"C";"1250";"2010-06-20";"1115.05";"0.4775";"0.5";"0.028";"0.0876112251882272"
"SPX 06/10 C1300 Index";"C";"1300";"2010-06-20";"1115.05";"0.4775";"0.2";"0.028";"0.0876112251882272"
"SPX 06/10 C1350 Index";"C";"1350";"2010-06-20";"1115.05";"0.4775";"0.05";"0.028";"0.0876112251882272"
"SPX 09/10 C900 Index";"C";"900";"2010-09-20";"1115.05";"0.4775";"227.59";"0.028";"0.339493497604381"
"SPX 09/10 C950 Index";"C";"950";"2010-09-20";"1115.05";"0.4775";"186.37";"0.028";"0.339493497604381"
"SPX 09/10 C1000 Index";"C";"1000";"2010-09-20";"1115.05";"0.4775";"147.15";"0.028";"0.339493497604381"
"SPX 09/10 C1050 Index";"C";"1050";"2010-09-20";"1115.05";"0.4775";"108.58";"0.028";"0.339493497604381"
"SPX 09/10 C1100 Index";"C";"1100";"2010-09-20";"1115.05";"0.4775";"76.41";"0.028";"0.339493497604381"
"SPX 09/10 C1150 Index";"C";"1150";"2010-09-20";"1115.05";"0.4775";"50";"0.028";"0.339493497604381"
"SPX 09/10 C1200 Index";"C";"1200";"2010-09-20";"1115.05";"0.4775";"25.9";"0.028";"0.339493497604381"
"SPX 09/10 C1250 Index";"C";"1250";"2010-09-20";"1115.05";"0.4775";"13.4";"0.028";"0.339493497604381"
"SPX 09/10 C1300 Index";"C";"1300";"2010-09-20";"1115.05";"0.4775";"5.5";"0.028";"0.339493497604381"
"SPX 12/10 C900 Index";"C";"900";"2010-12-20";"1115.05";"0.4775";"236.23";"0.028";"0.588637919233402"
"SPX 12/10 C950 Index";"C";"950";"2010-12-20";"1115.05";"0.4775";"196.37";"0.028";"0.588637919233402"
"SPX 12/10 C1000 Index";"C";"1000";"2010-12-20";"1115.05";"0.4775";"159.31";"0.028";"0.588637919233402"
"SPX 12/10 C1050 Index";"C";"1050";"2010-12-20";"1115.05";"0.4775";"125.15";"0.028";"0.588637919233402"
"SPX 12/10 C1100 Index";"C";"1100";"2010-12-20";"1115.05";"0.4775";"93.79";"0.028";"0.588637919233402"
"SPX 12/10 C1150 Index";"C";"1150";"2010-12-20";"1115.05";"0.4775";"71.2";"0.028";"0.588637919233402"
"SPX 12/10 C1200 Index";"C";"1200";"2010-12-20";"1115.05";"0.4775";"47";"0.028";"0.588637919233402"
"SPX 12/10 C1250 Index";"C";"1250";"2010-12-20";"1115.05";"0.4775";"30.5";"0.028";"0.588637919233402"
"SPX 12/10 C1300 Index";"C";"1300";"2010-12-20";"1115.05";"0.4775";"17.5";"0.028";"0.588637919233402"
"SPX 12/10 C1350 Index";"C";"1350";"2010-12-20";"1115.05";"0.4775";"9";"0.028";"0.588637919233402"
"SPX 03/11 C900 Index";"C";"900";"2011-03-20";"1115.05";"0.4775";"243.39";"0.028";"0.835044490075291"
"SPX 03/11 C950 Index";"C";"950";"2011-03-20";"1115.05";"0.4775";"199.89";"0.028";"0.835044490075291"
"SPX 03/11 C1000 Index";"C";"1000";"2011-03-20";"1115.05";"0.4775";"170.09";"0.028";"0.835044490075291"
"SPX 03/11 C1050 Index";"C";"1050";"2011-03-20";"1115.05";"0.4775";"134.29";"0.028";"0.835044490075291"
"SPX 03/11 C1100 Index";"C";"1100";"2011-03-20";"1115.05";"0.4775";"110.49";"0.028";"0.835044490075291"
"SPX 03/11 C1150 Index";"C";"1150";"2011-03-20";"1115.05";"0.4775";"86";"0.028";"0.835044490075291"
"SPX 03/11 C1200 Index";"C";"1200";"2011-03-20";"1115.05";"0.4775";"61.6";"0.028";"0.835044490075291"
"SPX 03/11 C1250 Index";"C";"1250";"2011-03-20";"1115.05";"0.4775";"41.3";"0.028";"0.835044490075291"
"SPX 03/11 C1300 Index";"C";"1300";"2011-03-20";"1115.05";"0.4775";"29";"0.028";"0.835044490075291"
"SPX 03/11 C1350 Index";"C";"1350";"2011-03-20";"1115.05";"0.4775";"16.85";"0.028";"0.835044490075291"
