"SPX 09/10 C800 Index";"C";"800";"2010-09-20";"1030.71";"0.53394";"239.78";"0.008";"0.224503764544832"
"SPX 09/10 C850 Index";"C";"850";"2010-09-20";"1030.71";"0.53394";"193.14";"0.008";"0.224503764544832"
"SPX 09/10 C900 Index";"C";"900";"2010-09-20";"1030.71";"0.53394";"153.28";"0.008";"0.224503764544832"
"SPX 09/10 C950 Index";"C";"950";"2010-09-20";"1030.71";"0.53394";"113.96";"0.008";"0.224503764544832"
"SPX 09/10 C1000 Index";"C";"1000";"2010-09-20";"1030.71";"0.53394";"78.52";"0.008";"0.224503764544832"
"SPX 09/10 C1050 Index";"C";"1050";"2010-09-20";"1030.71";"0.53394";"43.8";"0.008";"0.224503764544832"
"SPX 09/10 C1100 Index";"C";"1100";"2010-09-20";"1030.71";"0.53394";"21";"0.008";"0.224503764544832"
"SPX 09/10 C1150 Index";"C";"1150";"2010-09-20";"1030.71";"0.53394";"9.15";"0.008";"0.224503764544832"
"SPX 09/10 C1200 Index";"C";"1200";"2010-09-20";"1030.71";"0.53394";"2.55";"0.008";"0.224503764544832"
"SPX 09/10 C1250 Index";"C";"1250";"2010-09-20";"1030.71";"0.53394";"0.55";"0.008";"0.224503764544832"
"SPX 12/10 C800 Index";"C";"800";"2010-12-20";"1030.71";"0.53394";"253.3";"0.008";"0.473648186173854"
"SPX 12/10 C850 Index";"C";"850";"2010-12-20";"1030.71";"0.53394";"208.88";"0.008";"0.473648186173854"
"SPX 12/10 C900 Index";"C";"900";"2010-12-20";"1030.71";"0.53394";"174.71";"0.008";"0.473648186173854"
"SPX 12/10 C950 Index";"C";"950";"2010-12-20";"1030.71";"0.53394";"130.78";"0.008";"0.473648186173854"
"SPX 12/10 C1000 Index";"C";"1000";"2010-12-20";"1030.71";"0.53394";"105.76";"0.008";"0.473648186173854"
"SPX 12/10 C1050 Index";"C";"1050";"2010-12-20";"1030.71";"0.53394";"72.5";"0.008";"0.473648186173854"
"SPX 12/10 C1100 Index";"C";"1100";"2010-12-20";"1030.71";"0.53394";"45";"0.008";"0.473648186173854"
"SPX 12/10 C1150 Index";"C";"1150";"2010-12-20";"1030.71";"0.53394";"25";"0.008";"0.473648186173854"
"SPX 12/10 C1200 Index";"C";"1200";"2010-12-20";"1030.71";"0.53394";"13.1";"0.008";"0.473648186173854"
"SPX 12/10 C1250 Index";"C";"1250";"2010-12-20";"1030.71";"0.53394";"6.4";"0.008";"0.473648186173854"
"SPX 03/11 C800 Index";"C";"800";"2011-03-20";"1030.71";"0.53394";"264.44";"0.008";"0.720054757015743"
"SPX 03/11 C850 Index";"C";"850";"2011-03-20";"1030.71";"0.53394";"223.13";"0.008";"0.720054757015743"
"SPX 03/11 C900 Index";"C";"900";"2011-03-20";"1030.71";"0.53394";"185.62";"0.008";"0.720054757015743"
"SPX 03/11 C950 Index";"C";"950";"2011-03-20";"1030.71";"0.53394";"153.32";"0.008";"0.720054757015743"
"SPX 03/11 C1000 Index";"C";"1000";"2011-03-20";"1030.71";"0.53394";"122.71";"0.008";"0.720054757015743"
"SPX 03/11 C1050 Index";"C";"1050";"2011-03-20";"1030.71";"0.53394";"88.9";"0.008";"0.720054757015743"
"SPX 03/11 C1100 Index";"C";"1100";"2011-03-20";"1030.71";"0.53394";"63";"0.008";"0.720054757015743"
"SPX 03/11 C1150 Index";"C";"1150";"2011-03-20";"1030.71";"0.53394";"42";"0.008";"0.720054757015743"
"SPX 03/11 C1200 Index";"C";"1200";"2011-03-20";"1030.71";"0.53394";"26.35";"0.008";"0.720054757015743"
"SPX 03/11 C1250 Index";"C";"1250";"2011-03-20";"1030.71";"0.53394";"14.95";"0.008";"0.720054757015743"
"SPX 06/11 C800 Index";"C";"800";"2011-06-20";"1030.71";"0.53394";"274.46";"0.008";"0.971937029431896"
"SPX 06/11 C900 Index";"C";"900";"2011-06-20";"1030.71";"0.53394";"198.43";"0.008";"0.971937029431896"
"SPX 06/11 C1000 Index";"C";"1000";"2011-06-20";"1030.71";"0.53394";"133.44";"0.008";"0.971937029431896"
"SPX 06/11 C1050 Index";"C";"1050";"2011-06-20";"1030.71";"0.53394";"101";"0.008";"0.971937029431896"
"SPX 06/11 C1150 Index";"C";"1150";"2011-06-20";"1030.71";"0.53394";"53.2";"0.008";"0.971937029431896"
"SPX 06/11 C1250 Index";"C";"1250";"2011-06-20";"1030.71";"0.53394";"24.3";"0.008";"0.971937029431896"
