"SPX 09/11 C1050 Index";"C";"1050";"2011-09-20";"1218.89";"0.32722";"169.98";"0.016";"0.054757015742642"
"SPX 09/11 C1100 Index";"C";"1100";"2011-09-20";"1218.89";"0.32722";"122.69";"0.016";"0.054757015742642"
"SPX 09/11 C1150 Index";"C";"1150";"2011-09-20";"1218.89";"0.32722";"78.1";"0.016";"0.054757015742642"
"SPX 09/11 C1200 Index";"C";"1200";"2011-09-20";"1218.89";"0.32722";"40.51";"0.016";"0.054757015742642"
"SPX 09/11 C1250 Index";"C";"1250";"2011-09-20";"1218.89";"0.32722";"13.7";"0.016";"0.054757015742642"
"SPX 09/11 C1300 Index";"C";"1300";"2011-09-20";"1218.89";"0.32722";"2.3";"0.016";"0.054757015742642"
"SPX 09/11 C1350 Index";"C";"1350";"2011-09-20";"1218.89";"0.32722";"0.3";"0.016";"0.054757015742642"
"SPX 09/11 C1400 Index";"C";"1400";"2011-09-20";"1218.89";"0.32722";"0.1";"0.016";"0.054757015742642"
"SPX 12/11 C1050 Index";"C";"1050";"2011-12-20";"1218.89";"0.32722";"190.55";"0.016";"0.303901437371663"
"SPX 12/11 C1100 Index";"C";"1100";"2011-12-20";"1218.89";"0.32722";"151.9";"0.016";"0.303901437371663"
"SPX 12/11 C1150 Index";"C";"1150";"2011-12-20";"1218.89";"0.32722";"112.95";"0.016";"0.303901437371663"
"SPX 12/11 C1200 Index";"C";"1200";"2011-12-20";"1218.89";"0.32722";"78.9";"0.016";"0.303901437371663"
"SPX 12/11 C1250 Index";"C";"1250";"2011-12-20";"1218.89";"0.32722";"48.2";"0.016";"0.303901437371663"
"SPX 12/11 C1300 Index";"C";"1300";"2011-12-20";"1218.89";"0.32722";"25.6";"0.016";"0.303901437371663"
"SPX 12/11 C1350 Index";"C";"1350";"2011-12-20";"1218.89";"0.32722";"13";"0.016";"0.303901437371663"
"SPX 12/11 C1400 Index";"C";"1400";"2011-12-20";"1218.89";"0.32722";"4.2";"0.016";"0.303901437371663"
"SPX 03/12 C1100 Index";"C";"1100";"2012-03-20";"1218.89";"0.32722";"166.93";"0.016";"0.553045859000684"
"SPX 03/12 C1150 Index";"C";"1150";"2012-03-20";"1218.89";"0.32722";"129.63";"0.016";"0.553045859000684"
"SPX 03/12 C1200 Index";"C";"1200";"2012-03-20";"1218.89";"0.32722";"100.22";"0.016";"0.553045859000684"
"SPX 03/12 C1250 Index";"C";"1250";"2012-03-20";"1218.89";"0.32722";"71.42";"0.016";"0.553045859000684"
"SPX 03/12 C1300 Index";"C";"1300";"2012-03-20";"1218.89";"0.32722";"45";"0.016";"0.553045859000684"
"SPX 03/12 C1350 Index";"C";"1350";"2012-03-20";"1218.89";"0.32722";"27.5";"0.016";"0.553045859000684"
"SPX 03/12 C1400 Index";"C";"1400";"2012-03-20";"1218.89";"0.32722";"16.8";"0.016";"0.553045859000684"
"SPX 06/12 C1050 Index";"C";"1050";"2012-06-20";"1218.89";"0.32722";"213.61";"0.016";"0.804928131416838"
"SPX 06/12 C1100 Index";"C";"1100";"2012-06-20";"1218.89";"0.32722";"180.54";"0.016";"0.804928131416838"
"SPX 06/12 C1150 Index";"C";"1150";"2012-06-20";"1218.89";"0.32722";"145.77";"0.016";"0.804928131416838"
"SPX 06/12 C1200 Index";"C";"1200";"2012-06-20";"1218.89";"0.32722";"116.11";"0.016";"0.804928131416838"
"SPX 06/12 C1300 Index";"C";"1300";"2012-06-20";"1218.89";"0.32722";"60";"0.016";"0.804928131416838"
"SPX 06/12 C1350 Index";"C";"1350";"2012-06-20";"1218.89";"0.32722";"41.9";"0.016";"0.804928131416838"
"SPX 06/12 C1400 Index";"C";"1400";"2012-06-20";"1218.89";"0.32722";"25.2";"0.016";"0.804928131416838"
