"SPX 09/10 C900 Index";"C";"900";"2010-09-20";"1106.13";"0.475";"207.58";"0.019";"0.147843942505133"
"SPX 09/10 C950 Index";"C";"950";"2010-09-20";"1106.13";"0.475";"159.91";"0.019";"0.147843942505133"
"SPX 09/10 C1000 Index";"C";"1000";"2010-09-20";"1106.13";"0.475";"114.75";"0.019";"0.147843942505133"
"SPX 09/10 C1050 Index";"C";"1050";"2010-09-20";"1106.13";"0.475";"73.48";"0.019";"0.147843942505133"
"SPX 09/10 C1100 Index";"C";"1100";"2010-09-20";"1106.13";"0.475";"38.12";"0.019";"0.147843942505133"
"SPX 09/10 C1150 Index";"C";"1150";"2010-09-20";"1106.13";"0.475";"13.8";"0.019";"0.147843942505133"
"SPX 09/10 C1200 Index";"C";"1200";"2010-09-20";"1106.13";"0.475";"3";"0.019";"0.147843942505133"
"SPX 09/10 C1250 Index";"C";"1250";"2010-09-20";"1106.13";"0.475";"0.5";"0.019";"0.147843942505133"
"SPX 12/10 C900 Index";"C";"900";"2010-12-20";"1106.13";"0.475";"217.56";"0.019";"0.396988364134155"
"SPX 12/10 C950 Index";"C";"950";"2010-12-20";"1106.13";"0.475";"173.65";"0.019";"0.396988364134155"
"SPX 12/10 C1000 Index";"C";"1000";"2010-12-20";"1106.13";"0.475";"134.65";"0.019";"0.396988364134155"
"SPX 12/10 C1050 Index";"C";"1050";"2010-12-20";"1106.13";"0.475";"97.64";"0.019";"0.396988364134155"
"SPX 12/10 C1100 Index";"C";"1100";"2010-12-20";"1106.13";"0.475";"64.94";"0.019";"0.396988364134155"
"SPX 12/10 C1150 Index";"C";"1150";"2010-12-20";"1106.13";"0.475";"39.8";"0.019";"0.396988364134155"
"SPX 12/10 C1200 Index";"C";"1200";"2010-12-20";"1106.13";"0.475";"20";"0.019";"0.396988364134155"
"SPX 12/10 C1250 Index";"C";"1250";"2010-12-20";"1106.13";"0.475";"9";"0.019";"0.396988364134155"
"SPX 03/11 C950 Index";"C";"950";"2011-03-20";"1106.13";"0.475";"185.66";"0.019";"0.643394934976044"
"SPX 03/11 C1000 Index";"C";"1000";"2011-03-20";"1106.13";"0.475";"149.82";"0.019";"0.643394934976044"
"SPX 03/11 C1050 Index";"C";"1050";"2011-03-20";"1106.13";"0.475";"112.97";"0.019";"0.643394934976044"
"SPX 03/11 C1100 Index";"C";"1100";"2011-03-20";"1106.13";"0.475";"81.32";"0.019";"0.643394934976044"
"SPX 03/11 C1150 Index";"C";"1150";"2011-03-20";"1106.13";"0.475";"57.8";"0.019";"0.643394934976044"
"SPX 03/11 C1300 Index";"C";"1300";"2011-03-20";"1106.13";"0.475";"10.6";"0.019";"0.643394934976044"
"SPX 06/11 C900 Index";"C";"900";"2011-06-20";"1106.13";"0.475";"236.9";"0.019";"0.895277207392197"
"SPX 06/11 C1000 Index";"C";"1000";"2011-06-20";"1106.13";"0.475";"160.62";"0.019";"0.895277207392197"
"SPX 06/11 C1050 Index";"C";"1050";"2011-06-20";"1106.13";"0.475";"127.73";"0.019";"0.895277207392197"
"SPX 06/11 C1100 Index";"C";"1100";"2011-06-20";"1106.13";"0.475";"99.24";"0.019";"0.895277207392197"
"SPX 06/11 C1200 Index";"C";"1200";"2011-06-20";"1106.13";"0.475";"47.8";"0.019";"0.895277207392197"
