"SPX 12/10 C950 Index";"C";"950";"2010-12-20";"1198.35";"0.2875";"246.29";"0.03";"0.0711841204654346"
"SPX 12/10 C1000 Index";"C";"1000";"2010-12-20";"1198.35";"0.2875";"196.6";"0.03";"0.0711841204654346"
"SPX 12/10 C1050 Index";"C";"1050";"2010-12-20";"1198.35";"0.2875";"147.46";"0.03";"0.0711841204654346"
"SPX 12/10 C1100 Index";"C";"1100";"2010-12-20";"1198.35";"0.2875";"99.02";"0.03";"0.0711841204654346"
"SPX 12/10 C1150 Index";"C";"1150";"2010-12-20";"1198.35";"0.2875";"53.74";"0.03";"0.0711841204654346"
"SPX 12/10 C1200 Index";"C";"1200";"2010-12-20";"1198.35";"0.2875";"17.5";"0.03";"0.0711841204654346"
"SPX 12/10 C1250 Index";"C";"1250";"2010-12-20";"1198.35";"0.2875";"2.23";"0.03";"0.0711841204654346"
"SPX 12/10 C1300 Index";"C";"1300";"2010-12-20";"1198.35";"0.2875";"0.2";"0.03";"0.0711841204654346"
"SPX 12/10 C1350 Index";"C";"1350";"2010-12-20";"1198.35";"0.2875";"0.07";"0.03";"0.0711841204654346"
"SPX 12/10 C1400 Index";"C";"1400";"2010-12-20";"1198.35";"0.2875";"0.02";"0.03";"0.0711841204654346"
"SPX 03/11 C950 Index";"C";"950";"2011-03-20";"1198.35";"0.2875";"244.88";"0.03";"0.317590691307324"
"SPX 03/11 C1000 Index";"C";"1000";"2011-03-20";"1198.35";"0.2875";"198.82";"0.03";"0.317590691307324"
"SPX 03/11 C1050 Index";"C";"1050";"2011-03-20";"1198.35";"0.2875";"154.35";"0.03";"0.317590691307324"
"SPX 03/11 C1100 Index";"C";"1100";"2011-03-20";"1198.35";"0.2875";"113.21";"0.03";"0.317590691307324"
"SPX 03/11 C1150 Index";"C";"1150";"2011-03-20";"1198.35";"0.2875";"76.06";"0.03";"0.317590691307324"
"SPX 03/11 C1200 Index";"C";"1200";"2011-03-20";"1198.35";"0.2875";"48";"0.03";"0.317590691307324"
"SPX 03/11 C1250 Index";"C";"1250";"2011-03-20";"1198.35";"0.2875";"24";"0.03";"0.317590691307324"
"SPX 03/11 C1300 Index";"C";"1300";"2011-03-20";"1198.35";"0.2875";"8.7";"0.03";"0.317590691307324"
"SPX 03/11 C1350 Index";"C";"1350";"2011-03-20";"1198.35";"0.2875";"2.4";"0.03";"0.317590691307324"
"SPX 03/11 C1400 Index";"C";"1400";"2011-03-20";"1198.35";"0.2875";"0.7";"0.03";"0.317590691307324"
"SPX 06/11 C950 Index";"C";"950";"2011-06-20";"1198.35";"0.2875";"247.85";"0.03";"0.569472963723477"
"SPX 06/11 C1050 Index";"C";"1050";"2011-06-20";"1198.35";"0.2875";"165.51";"0.03";"0.569472963723477"
"SPX 06/11 C1150 Index";"C";"1150";"2011-06-20";"1198.35";"0.2875";"91.07";"0.03";"0.569472963723477"
"SPX 06/11 C1200 Index";"C";"1200";"2011-06-20";"1198.35";"0.2875";"67";"0.03";"0.569472963723477"
"SPX 06/11 C1250 Index";"C";"1250";"2011-06-20";"1198.35";"0.2875";"41.55";"0.03";"0.569472963723477"
"SPX 06/11 C1300 Index";"C";"1300";"2011-06-20";"1198.35";"0.2875";"24.9";"0.03";"0.569472963723477"
"SPX 06/11 C1350 Index";"C";"1350";"2011-06-20";"1198.35";"0.2875";"12.3";"0.03";"0.569472963723477"
"SPX 09/11 C1000 Index";"C";"1000";"2011-09-20";"1198.35";"0.2875";"210.9";"0.03";"0.82135523613963"
"SPX 09/11 C1100 Index";"C";"1100";"2011-09-20";"1198.35";"0.2875";"135.84";"0.03";"0.82135523613963"
"SPX 09/11 C1150 Index";"C";"1150";"2011-09-20";"1198.35";"0.2875";"103.25";"0.03";"0.82135523613963"
"SPX 09/11 C1200 Index";"C";"1200";"2011-09-20";"1198.35";"0.2875";"81";"0.03";"0.82135523613963"
"SPX 09/11 C1250 Index";"C";"1250";"2011-09-20";"1198.35";"0.2875";"58.3";"0.03";"0.82135523613963"
"SPX 09/11 C1300 Index";"C";"1300";"2011-09-20";"1198.35";"0.2875";"38.2";"0.03";"0.82135523613963"
"SPX 09/11 C1350 Index";"C";"1350";"2011-09-20";"1198.35";"0.2875";"23";"0.03";"0.82135523613963"
