"SPX 03/09 C650 Index";"C";"650";"2009-03-20";"788.42";"1.25125";"143.59";"0.046";"0.082135523613963"
"SPX 03/09 C700 Index";"C";"700";"2009-03-20";"788.42";"1.25125";"99.74";"0.046";"0.082135523613963"
"SPX 03/09 C750 Index";"C";"750";"2009-03-20";"788.42";"1.25125";"62.7";"0.046";"0.082135523613963"
"SPX 03/09 C800 Index";"C";"800";"2009-03-20";"788.42";"1.25125";"30.4";"0.046";"0.082135523613963"
"SPX 03/09 C850 Index";"C";"850";"2009-03-20";"788.42";"1.25125";"10";"0.046";"0.082135523613963"
"SPX 03/09 C900 Index";"C";"900";"2009-03-20";"788.42";"1.25125";"2.9";"0.046";"0.082135523613963"
"SPX 03/09 C950 Index";"C";"950";"2009-03-20";"788.42";"1.25125";"0.8";"0.046";"0.082135523613963"
"SPX 06/09 C650 Index";"C";"650";"2009-06-20";"788.42";"1.25125";"159.02";"0.046";"0.334017796030116"
"SPX 06/09 C700 Index";"C";"700";"2009-06-20";"788.42";"1.25125";"120.93";"0.046";"0.334017796030116"
"SPX 06/09 C750 Index";"C";"750";"2009-06-20";"788.42";"1.25125";"87.74";"0.046";"0.334017796030116"
"SPX 06/09 C800 Index";"C";"800";"2009-06-20";"788.42";"1.25125";"63.4";"0.046";"0.334017796030116"
"SPX 06/09 C850 Index";"C";"850";"2009-06-20";"788.42";"1.25125";"40";"0.046";"0.334017796030116"
"SPX 06/09 C900 Index";"C";"900";"2009-06-20";"788.42";"1.25125";"22";"0.046";"0.334017796030116"
"SPX 06/09 C950 Index";"C";"950";"2009-06-20";"788.42";"1.25125";"11.1";"0.046";"0.334017796030116"
"SPX 09/09 C650 Index";"C";"650";"2009-09-20";"788.42";"1.25125";"166.55";"0.046";"0.58590006844627"
"SPX 09/09 C800 Index";"C";"800";"2009-09-20";"788.42";"1.25125";"81";"0.046";"0.58590006844627"
"SPX 09/09 C850 Index";"C";"850";"2009-09-20";"788.42";"1.25125";"57.75";"0.046";"0.58590006844627"
"SPX 09/09 C950 Index";"C";"950";"2009-09-20";"788.42";"1.25125";"24";"0.046";"0.58590006844627"
"SPX 12/09 C650 Index";"C";"650";"2009-12-20";"788.42";"1.25125";"172.55";"0.046";"0.835044490075291"
"SPX 12/09 C700 Index";"C";"700";"2009-12-20";"788.42";"1.25125";"140.77";"0.046";"0.835044490075291"
"SPX 12/09 C750 Index";"C";"750";"2009-12-20";"788.42";"1.25125";"107.29";"0.046";"0.835044490075291"
"SPX 12/09 C800 Index";"C";"800";"2009-12-20";"788.42";"1.25125";"94.8";"0.046";"0.835044490075291"
"SPX 12/09 C850 Index";"C";"850";"2009-12-20";"788.42";"1.25125";"74";"0.046";"0.835044490075291"
"SPX 12/09 C900 Index";"C";"900";"2009-12-20";"788.42";"1.25125";"51";"0.046";"0.835044490075291"
"SPX 12/09 C950 Index";"C";"950";"2009-12-20";"788.42";"1.25125";"35.1";"0.046";"0.835044490075291"
