"SPX 09/11 C1100 Index";"C";"1100";"2011-09-20";"1314.55";"0.25288";"217.58";"0.011";"0.303901437371663"
"SPX 09/11 C1150 Index";"C";"1150";"2011-09-20";"1314.55";"0.25288";"171.42";"0.011";"0.303901437371663"
"SPX 09/11 C1200 Index";"C";"1200";"2011-09-20";"1314.55";"0.25288";"129.15";"0.011";"0.303901437371663"
"SPX 09/11 C1250 Index";"C";"1250";"2011-09-20";"1314.55";"0.25288";"88.99";"0.011";"0.303901437371663"
"SPX 09/11 C1300 Index";"C";"1300";"2011-09-20";"1314.55";"0.25288";"54.23";"0.011";"0.303901437371663"
"SPX 09/11 C1350 Index";"C";"1350";"2011-09-20";"1314.55";"0.25288";"26.45";"0.011";"0.303901437371663"
"SPX 09/11 C1400 Index";"C";"1400";"2011-09-20";"1314.55";"0.25288";"10.1";"0.011";"0.303901437371663"
"SPX 09/11 C1450 Index";"C";"1450";"2011-09-20";"1314.55";"0.25288";"3";"0.011";"0.303901437371663"
"SPX 09/11 C1500 Index";"C";"1500";"2011-09-20";"1314.55";"0.25288";"1.2";"0.011";"0.303901437371663"
"SPX 12/11 C1100 Index";"C";"1100";"2011-12-20";"1314.55";"0.25288";"227.82";"0.011";"0.553045859000684"
"SPX 12/11 C1150 Index";"C";"1150";"2011-12-20";"1314.55";"0.25288";"187.14";"0.011";"0.553045859000684"
"SPX 12/11 C1200 Index";"C";"1200";"2011-12-20";"1314.55";"0.25288";"146.56";"0.011";"0.553045859000684"
"SPX 12/11 C1250 Index";"C";"1250";"2011-12-20";"1314.55";"0.25288";"104.63";"0.011";"0.553045859000684"
"SPX 12/11 C1300 Index";"C";"1300";"2011-12-20";"1314.55";"0.25288";"75.95";"0.011";"0.553045859000684"
"SPX 12/11 C1350 Index";"C";"1350";"2011-12-20";"1314.55";"0.25288";"46";"0.011";"0.553045859000684"
"SPX 12/11 C1400 Index";"C";"1400";"2011-12-20";"1314.55";"0.25288";"27.85";"0.011";"0.553045859000684"
"SPX 12/11 C1450 Index";"C";"1450";"2011-12-20";"1314.55";"0.25288";"13.1";"0.011";"0.553045859000684"
"SPX 12/11 C1500 Index";"C";"1500";"2011-12-20";"1314.55";"0.25288";"5.1";"0.011";"0.553045859000684"
"SPX 03/12 C1200 Index";"C";"1200";"2012-03-20";"1314.55";"0.25288";"159.38";"0.011";"0.802190280629706"
"SPX 03/12 C1250 Index";"C";"1250";"2012-03-20";"1314.55";"0.25288";"124.48";"0.011";"0.802190280629706"
"SPX 03/12 C1300 Index";"C";"1300";"2012-03-20";"1314.55";"0.25288";"86.08";"0.011";"0.802190280629706"
"SPX 03/12 C1350 Index";"C";"1350";"2012-03-20";"1314.55";"0.25288";"60";"0.011";"0.802190280629706"
"SPX 03/12 C1500 Index";"C";"1500";"2012-03-20";"1314.55";"0.25288";"12.6";"0.011";"0.802190280629706"
"SPX 06/12 C1200 Index";"C";"1200";"2012-06-20";"1314.55";"0.25288";"167";"0.011";"1.05407255304586"
"SPX 06/12 C1300 Index";"C";"1300";"2012-06-20";"1314.55";"0.25288";"100.32";"0.011";"1.05407255304586"
"SPX 06/12 C1350 Index";"C";"1350";"2012-06-20";"1314.55";"0.25288";"75.8";"0.011";"1.05407255304586"
"SPX 06/12 C1400 Index";"C";"1400";"2012-06-20";"1314.55";"0.25288";"50.7";"0.011";"1.05407255304586"
"SPX 06/12 C1500 Index";"C";"1500";"2012-06-20";"1314.55";"0.25288";"23.5";"0.011";"1.05407255304586"
