"SPX 09/10 C850 Index";"C";"850";"2010-09-20";"1069.59";"0.50625";"221.14";"0.018";"0.167008898015058"
"SPX 09/10 C900 Index";"C";"900";"2010-09-20";"1069.59";"0.50625";"174.08";"0.018";"0.167008898015058"
"SPX 09/10 C950 Index";"C";"950";"2010-09-20";"1069.59";"0.50625";"130.03";"0.018";"0.167008898015058"
"SPX 09/10 C1000 Index";"C";"1000";"2010-09-20";"1069.59";"0.50625";"87.97";"0.018";"0.167008898015058"
"SPX 09/10 C1050 Index";"C";"1050";"2010-09-20";"1069.59";"0.50625";"52.91";"0.018";"0.167008898015058"
"SPX 09/10 C1100 Index";"C";"1100";"2010-09-20";"1069.59";"0.50625";"24";"0.018";"0.167008898015058"
"SPX 09/10 C1150 Index";"C";"1150";"2010-09-20";"1069.59";"0.50625";"7.5";"0.018";"0.167008898015058"
"SPX 09/10 C1200 Index";"C";"1200";"2010-09-20";"1069.59";"0.50625";"1.45";"0.018";"0.167008898015058"
"SPX 09/10 C1250 Index";"C";"1250";"2010-09-20";"1069.59";"0.50625";"0.35";"0.018";"0.167008898015058"
"SPX 09/10 C1300 Index";"C";"1300";"2010-09-20";"1069.59";"0.50625";"0.1";"0.018";"0.167008898015058"
"SPX 12/10 C850 Index";"C";"850";"2010-12-20";"1069.59";"0.50625";"232.25";"0.018";"0.416153319644079"
"SPX 12/10 C900 Index";"C";"900";"2010-12-20";"1069.59";"0.50625";"189.26";"0.018";"0.416153319644079"
"SPX 12/10 C950 Index";"C";"950";"2010-12-20";"1069.59";"0.50625";"149.27";"0.018";"0.416153319644079"
"SPX 12/10 C1000 Index";"C";"1000";"2010-12-20";"1069.59";"0.50625";"112.57";"0.018";"0.416153319644079"
"SPX 12/10 C1050 Index";"C";"1050";"2010-12-20";"1069.59";"0.50625";"79.98";"0.018";"0.416153319644079"
"SPX 12/10 C1100 Index";"C";"1100";"2010-12-20";"1069.59";"0.50625";"49";"0.018";"0.416153319644079"
"SPX 12/10 C1150 Index";"C";"1150";"2010-12-20";"1069.59";"0.50625";"28";"0.018";"0.416153319644079"
"SPX 12/10 C1200 Index";"C";"1200";"2010-12-20";"1069.59";"0.50625";"15";"0.018";"0.416153319644079"
"SPX 12/10 C1250 Index";"C";"1250";"2010-12-20";"1069.59";"0.50625";"5.8";"0.018";"0.416153319644079"
"SPX 12/10 C1300 Index";"C";"1300";"2010-12-20";"1069.59";"0.50625";"2.25";"0.018";"0.416153319644079"
"SPX 03/11 C850 Index";"C";"850";"2011-03-20";"1069.59";"0.50625";"240.53";"0.018";"0.662559890485969"
"SPX 03/11 C950 Index";"C";"950";"2011-03-20";"1069.59";"0.50625";"160.97";"0.018";"0.662559890485969"
"SPX 03/11 C1000 Index";"C";"1000";"2011-03-20";"1069.59";"0.50625";"125.03";"0.018";"0.662559890485969"
"SPX 03/11 C1050 Index";"C";"1050";"2011-03-20";"1069.59";"0.50625";"99.5";"0.018";"0.662559890485969"
"SPX 03/11 C1100 Index";"C";"1100";"2011-03-20";"1069.59";"0.50625";"67.9";"0.018";"0.662559890485969"
"SPX 03/11 C1150 Index";"C";"1150";"2011-03-20";"1069.59";"0.50625";"49.7";"0.018";"0.662559890485969"
"SPX 03/11 C1200 Index";"C";"1200";"2011-03-20";"1069.59";"0.50625";"30.1";"0.018";"0.662559890485969"
"SPX 03/11 C1250 Index";"C";"1250";"2011-03-20";"1069.59";"0.50625";"18";"0.018";"0.662559890485969"
"SPX 03/11 C1300 Index";"C";"1300";"2011-03-20";"1069.59";"0.50625";"9";"0.018";"0.662559890485969"
"SPX 06/11 C850 Index";"C";"850";"2011-06-20";"1069.59";"0.50625";"251.45";"0.018";"0.914442162902122"
"SPX 06/11 C950 Index";"C";"950";"2011-06-20";"1069.59";"0.50625";"179.31";"0.018";"0.914442162902122"
"SPX 06/11 C1000 Index";"C";"1000";"2011-06-20";"1069.59";"0.50625";"141.09";"0.018";"0.914442162902122"
"SPX 06/11 C1050 Index";"C";"1050";"2011-06-20";"1069.59";"0.50625";"106.67";"0.018";"0.914442162902122"
"SPX 06/11 C1100 Index";"C";"1100";"2011-06-20";"1069.59";"0.50625";"81.4";"0.018";"0.914442162902122"
"SPX 06/11 C1150 Index";"C";"1150";"2011-06-20";"1069.59";"0.50625";"63.4";"0.018";"0.914442162902122"
"SPX 06/11 C1200 Index";"C";"1200";"2011-06-20";"1069.59";"0.50625";"44";"0.018";"0.914442162902122"
"SPX 06/11 C1300 Index";"C";"1300";"2011-06-20";"1069.59";"0.50625";"16";"0.018";"0.914442162902122"
