"SPX 03/10 C900 Index";"C";"900";"2010-03-20";"1097.28";"0.24906";"195.9";"0.025";"0.123203285420945"
"SPX 03/10 C950 Index";"C";"950";"2010-03-20";"1097.28";"0.24906";"147.71";"0.025";"0.123203285420945"
"SPX 03/10 C1000 Index";"C";"1000";"2010-03-20";"1097.28";"0.24906";"101.73";"0.025";"0.123203285420945"
"SPX 03/10 C1050 Index";"C";"1050";"2010-03-20";"1097.28";"0.24906";"59.54";"0.025";"0.123203285420945"
"SPX 03/10 C1100 Index";"C";"1100";"2010-03-20";"1097.28";"0.24906";"26.8";"0.025";"0.123203285420945"
"SPX 03/10 C1150 Index";"C";"1150";"2010-03-20";"1097.28";"0.24906";"6.96";"0.025";"0.123203285420945"
"SPX 03/10 C1200 Index";"C";"1200";"2010-03-20";"1097.28";"0.24906";"1.2";"0.025";"0.123203285420945"
"SPX 03/10 C1250 Index";"C";"1250";"2010-03-20";"1097.28";"0.24906";"0.3";"0.025";"0.123203285420945"
"SPX 03/10 C1300 Index";"C";"1300";"2010-03-20";"1097.28";"0.24906";"0.05";"0.025";"0.123203285420945"
"SPX 06/10 C900 Index";"C";"900";"2010-06-20";"1097.28";"0.24906";"200.12";"0.025";"0.375085557837098"
"SPX 06/10 C950 Index";"C";"950";"2010-06-20";"1097.28";"0.24906";"157.47";"0.025";"0.375085557837098"
"SPX 06/10 C1000 Index";"C";"1000";"2010-06-20";"1097.28";"0.24906";"116.51";"0.025";"0.375085557837098"
"SPX 06/10 C1050 Index";"C";"1050";"2010-06-20";"1097.28";"0.24906";"79.36";"0.025";"0.375085557837098"
"SPX 06/10 C1100 Index";"C";"1100";"2010-06-20";"1097.28";"0.24906";"51";"0.025";"0.375085557837098"
"SPX 06/10 C1150 Index";"C";"1150";"2010-06-20";"1097.28";"0.24906";"26";"0.025";"0.375085557837098"
"SPX 06/10 C1200 Index";"C";"1200";"2010-06-20";"1097.28";"0.24906";"11.8";"0.025";"0.375085557837098"
"SPX 09/10 C1000 Index";"C";"1000";"2010-09-20";"1097.28";"0.24906";"124.84";"0.025";"0.626967830253251"
"SPX 09/10 C1100 Index";"C";"1100";"2010-09-20";"1097.28";"0.24906";"64";"0.025";"0.626967830253251"
"SPX 09/10 C1150 Index";"C";"1150";"2010-09-20";"1097.28";"0.24906";"41";"0.025";"0.626967830253251"
"SPX 12/10 C900 Index";"C";"900";"2010-12-20";"1097.28";"0.24906";"208.76";"0.025";"0.876112251882272"
"SPX 12/10 C950 Index";"C";"950";"2010-12-20";"1097.28";"0.24906";"169.97";"0.025";"0.876112251882272"
"SPX 12/10 C1000 Index";"C";"1000";"2010-12-20";"1097.28";"0.24906";"132.68";"0.025";"0.876112251882272"
"SPX 12/10 C1050 Index";"C";"1050";"2010-12-20";"1097.28";"0.24906";"98.69";"0.025";"0.876112251882272"
"SPX 12/10 C1100 Index";"C";"1100";"2010-12-20";"1097.28";"0.24906";"75";"0.025";"0.876112251882272"
"SPX 12/10 C1250 Index";"C";"1250";"2010-12-20";"1097.28";"0.24906";"19.6";"0.025";"0.876112251882272"
"SPX 12/10 C1300 Index";"C";"1300";"2010-12-20";"1097.28";"0.24906";"11.3";"0.025";"0.876112251882272"
