"SPX 09/11 C1100 Index";"C";"1100";"2011-09-20";"1304.89";"0.25285";"207.16";"0.013";"0.150581793292266"
"SPX 09/11 C1150 Index";"C";"1150";"2011-09-20";"1304.89";"0.25285";"160.28";"0.013";"0.150581793292266"
"SPX 09/11 C1200 Index";"C";"1200";"2011-09-20";"1304.89";"0.25285";"115.95";"0.013";"0.150581793292266"
"SPX 09/11 C1250 Index";"C";"1250";"2011-09-20";"1304.89";"0.25285";"75.17";"0.013";"0.150581793292266"
"SPX 09/11 C1300 Index";"C";"1300";"2011-09-20";"1304.89";"0.25285";"40.79";"0.013";"0.150581793292266"
"SPX 09/11 C1350 Index";"C";"1350";"2011-09-20";"1304.89";"0.25285";"14.2";"0.013";"0.150581793292266"
"SPX 09/11 C1400 Index";"C";"1400";"2011-09-20";"1304.89";"0.25285";"3";"0.013";"0.150581793292266"
"SPX 09/11 C1450 Index";"C";"1450";"2011-09-20";"1304.89";"0.25285";"0.5";"0.013";"0.150581793292266"
"SPX 09/11 C1500 Index";"C";"1500";"2011-09-20";"1304.89";"0.25285";"0.1";"0.013";"0.150581793292266"
"SPX 12/11 C1100 Index";"C";"1100";"2011-12-20";"1304.89";"0.25285";"216.72";"0.013";"0.399726214921287"
"SPX 12/11 C1150 Index";"C";"1150";"2011-12-20";"1304.89";"0.25285";"173.67";"0.013";"0.399726214921287"
"SPX 12/11 C1200 Index";"C";"1200";"2011-12-20";"1304.89";"0.25285";"134.22";"0.013";"0.399726214921287"
"SPX 12/11 C1250 Index";"C";"1250";"2011-12-20";"1304.89";"0.25285";"96.27";"0.013";"0.399726214921287"
"SPX 12/11 C1300 Index";"C";"1300";"2011-12-20";"1304.89";"0.25285";"64.72";"0.013";"0.399726214921287"
"SPX 12/11 C1350 Index";"C";"1350";"2011-12-20";"1304.89";"0.25285";"36.5";"0.013";"0.399726214921287"
"SPX 12/11 C1400 Index";"C";"1400";"2011-12-20";"1304.89";"0.25285";"17.5";"0.013";"0.399726214921287"
"SPX 12/11 C1450 Index";"C";"1450";"2011-12-20";"1304.89";"0.25285";"8";"0.013";"0.399726214921287"
"SPX 12/11 C1500 Index";"C";"1500";"2011-12-20";"1304.89";"0.25285";"2.3";"0.013";"0.399726214921287"
"SPX 03/12 C1100 Index";"C";"1100";"2012-03-20";"1304.89";"0.25285";"227.04";"0.013";"0.648870636550308"
"SPX 03/12 C1200 Index";"C";"1200";"2012-03-20";"1304.89";"0.25285";"144.21";"0.013";"0.648870636550308"
"SPX 03/12 C1250 Index";"C";"1250";"2012-03-20";"1304.89";"0.25285";"113.79";"0.013";"0.648870636550308"
"SPX 03/12 C1300 Index";"C";"1300";"2012-03-20";"1304.89";"0.25285";"77.62";"0.013";"0.648870636550308"
"SPX 03/12 C1400 Index";"C";"1400";"2012-03-20";"1304.89";"0.25285";"34.7";"0.013";"0.648870636550308"
"SPX 03/12 C1500 Index";"C";"1500";"2012-03-20";"1304.89";"0.25285";"9";"0.013";"0.648870636550308"
"SPX 06/12 C1100 Index";"C";"1100";"2012-06-20";"1304.89";"0.25285";"238.44";"0.013";"0.900752908966461"
"SPX 06/12 C1200 Index";"C";"1200";"2012-06-20";"1304.89";"0.25285";"161.37";"0.013";"0.900752908966461"
"SPX 06/12 C1250 Index";"C";"1250";"2012-06-20";"1304.89";"0.25285";"129.68";"0.013";"0.900752908966461"
"SPX 06/12 C1300 Index";"C";"1300";"2012-06-20";"1304.89";"0.25285";"98.39";"0.013";"0.900752908966461"
"SPX 06/12 C1350 Index";"C";"1350";"2012-06-20";"1304.89";"0.25285";"66.7";"0.013";"0.900752908966461"
"SPX 06/12 C1400 Index";"C";"1400";"2012-06-20";"1304.89";"0.25285";"45.4";"0.013";"0.900752908966461"
"SPX 06/12 C1500 Index";"C";"1500";"2012-06-20";"1304.89";"0.25285";"19";"0.013";"0.900752908966461"
